name,county,county_code
Motca,Iasi,IS
Butea,Iasi,IS
Todiresti,Iasi,IS
Parcovaci,Iasi,IS
Voinesti,Iasi,IS
Gastesti,Iasi,IS
Letcani,Iasi,IS
Dobrovat,Iasi,IS
Oteleni,Iasi,IS
Lunca,Iasi,IS
Erbiceni,Iasi,IS
Maxut,Iasi,IS
Dumbravita,Iasi,IS
Bivolari,Iasi,IS
Heci,Iasi,IS
Muncelu de Sus,Iasi,IS
Comarna,Iasi,IS
Coarnele Caprei,Iasi,IS
Topile,Iasi,IS
Mogosesti,Iasi,IS
Glodenii Gandului,Iasi,IS
Cozmesti,Iasi,IS
Holboca,Iasi,IS
Valea Lupului,Iasi,IS
Iugani,Iasi,IS
Siretel,Iasi,IS
Tibanesti,Iasi,IS
Popricani,Iasi,IS
Miroslovesti,Iasi,IS
Mosna,Iasi,IS
Horlesti,Iasi,IS
Popesti,Iasi,IS
Ciurea,Iasi,IS
Tatarusi,Iasi,IS
Ciohorani,Iasi,IS
Prisacani,Iasi,IS
Vladeni,Iasi,IS
Bratesti,Iasi,IS
Carjoaia,Iasi,IS
Fantanele,Iasi,IS
Garbesti,Iasi,IS
Cogeasca,Iasi,IS
Valea Seaca,Iasi,IS
Farcaseni,Iasi,IS
Scobinti,Iasi,IS
Tansa,Iasi,IS
Rachiteni,Iasi,IS
Chiscareni,Iasi,IS
Buhalnita,Iasi,IS
Trifesti,Iasi,IS
Perieni,Iasi,IS
Osoi,Iasi,IS
Stolniceni-Prajescu,Iasi,IS
Cozmesti,Iasi,IS
Sticlaria,Iasi,IS
Uda,Iasi,IS
Contesti,Iasi,IS
Sinesti,Iasi,IS
Bosia,Iasi,IS
Satu Nou,Iasi,IS
Cotnari,Iasi,IS
Borosoaia,Iasi,IS
Andrieseni,Iasi,IS
Ruginoasa,Iasi,IS
Dagata,Iasi,IS
Golaiesti,Iasi,IS
Baltati,Iasi,IS
Pausesti,Iasi,IS
Dumesti,Iasi,IS
Totoesti,Iasi,IS
Crivesti,Iasi,IS
Izvoarele,Iasi,IS
Costuleni,Iasi,IS
Mircesti,Iasi,IS
Ceplenita,Iasi,IS
Bohotin,Iasi,IS
Boureni,Iasi,IS
Grajduri,Iasi,IS
Rediu,Iasi,IS
Soci,Iasi,IS
Covasna,Iasi,IS
Plugari,Iasi,IS
Suhulet,Iasi,IS
Boureni,Iasi,IS
Hodora,Iasi,IS
Blagesti,Iasi,IS
Slobozia,Iasi,IS
Victoria,Iasi,IS
Liteni,Iasi,IS
Ciortesti,Iasi,IS
Crucea,Iasi,IS
Hartoape,Iasi,IS
Badeni,Iasi,IS
Pietrosu,Iasi,IS
Scheia,Iasi,IS
Miroslava,Iasi,IS
Cristesti,Iasi,IS
Scanteia,Iasi,IS
Braesti,Iasi,IS
Munteni,Iasi,IS
Sodomeni,Iasi,IS
Carniceni,Iasi,IS
Verseni,Iasi,IS
Poiana,Iasi,IS
Fetesti,Iasi,IS
Coropceni,Iasi,IS
Buznea,Iasi,IS
Razboieni,Iasi,IS
Iazu Nou,Iasi,IS
Zmeu,Iasi,IS
Bals,Iasi,IS
Costesti,Iasi,IS
Dumbrava,Iasi,IS
Vanatori,Iasi,IS
Probota,Iasi,IS
Bradicesti,Iasi,IS
Grozesti,Iasi,IS
Goesti,Iasi,IS
Manastirea,Iasi,IS
Bosteni,Iasi,IS
Goruni,Iasi,IS
Slobozia,Iasi,IS
Cozia,Iasi,IS
Buda,Iasi,IS
Harmanestii Vechi,Iasi,IS
Handresti,Iasi,IS
Stornesti,Iasi,IS
Scheia,Iasi,IS
Budai,Iasi,IS
Rediu,Iasi,IS
Breazu,Iasi,IS
Poiana Marului,Iasi,IS
Tansa,Iasi,IS
Tutora,Iasi,IS
Zagavia,Iasi,IS
Podolenii de Sus,Iasi,IS
Tabara,Iasi,IS
Domnita,Iasi,IS
Tiganasi,Iasi,IS
Osoi,Iasi,IS
Moreni,Iasi,IS
Luncasi,Iasi,IS
Hadambu,Iasi,IS
Tautesti,Iasi,IS
Lespezi,Iasi,IS
Serbesti,Iasi,IS
Feredeni,Iasi,IS
Dorobant,Iasi,IS
Romanesti,Iasi,IS
Scobalteni,Iasi,IS
Aroneanu,Iasi,IS
Lungani,Iasi,IS
Hermeziu,Iasi,IS
Borsa,Iasi,IS
Potangeni,Iasi,IS
Madarjac,Iasi,IS
Sarca,Iasi,IS
Chicerea,Iasi,IS
Borosesti,Iasi,IS
Bogonos,Iasi,IS
Iorcani,Iasi,IS
Madarjesti,Iasi,IS
Draguseni,Iasi,IS
Oboroceni,Iasi,IS
Mihail Kogalniceanu,Iasi,IS
Hoisesti,Iasi,IS
Sipote,Iasi,IS
Bursuc-Deal,Iasi,IS
Pietris,Iasi,IS
Tudor Vladimirescu,Iasi,IS
Bogdanesti,Iasi,IS
Ganesti,Iasi,IS
Mogosesti-Siret,Iasi,IS
Glavanesti,Iasi,IS
Barnova,Iasi,IS
Vanatori,Iasi,IS
Hilita,Iasi,IS
Vulturi,Iasi,IS
Bulbucani,Iasi,IS
Harmaneasa,Iasi,IS
Humosu,Iasi,IS
Halceni,Iasi,IS
Poieni,Iasi,IS
Manzatesti,Iasi,IS
Ipatele,Iasi,IS
Iepureni,Iasi,IS
Helesteni,Iasi,IS
Rasboieni,Iasi,IS
Harpasesti,Iasi,IS
Gorban,Iasi,IS
Saveni,Iasi,IS
Alexandru I. Cuza,Iasi,IS
Paun,Iasi,IS
Larga-Jijia,Iasi,IS
Dumbrava,Iasi,IS
Radeni,Iasi,IS
Valea Oilor,Iasi,IS
Ulmi,Iasi,IS
Ungheni,Iasi,IS
Macaresti,Iasi,IS
Dolhesti,Iasi,IS
Arama,Iasi,IS
Roscani,Iasi,IS
Horodistea,Iasi,IS
Harmanestii Noi,Iasi,IS
Ciurbesti,Iasi,IS
Uricani,Iasi,IS
Opriseni,Iasi,IS
Horpaz,Iasi,IS
Prigoreni,Iasi,IS
Tungujei,Iasi,IS
Barlesti,Iasi,IS
Scoposeni,Iasi,IS
Podu Hagiului,Iasi,IS
Jigoreni,Iasi,IS
Doroscani,Iasi,IS
Balteni,Iasi,IS
Dumitrestii Galatii,Iasi,IS
Rosu,Iasi,IS
Bacu,Iasi,IS
Strunga,Iasi,IS
Slobozia,Iasi,IS
Picioru Lupului,Iasi,IS
Gura Badilitei,Iasi,IS
Spineni,Iasi,IS
Cucuteni,Iasi,IS
Manjesti,Iasi,IS
Avantu,Iasi,IS
Icuseni,Iasi,IS
Alexandru cel Bun,Iasi,IS
Orzeni,Iasi,IS
Luceni,Iasi,IS
Frenciugi,Iasi,IS
Zaboloteni,Iasi,IS
Vorovesti,Iasi,IS
Cristesti,Iasi,IS
Miclauseni,Iasi,IS
Alexeni,Iasi,IS
Pocreaca,Iasi,IS
Tibana,Iasi,IS
Satu Nou,Iasi,IS
Giurgesti,Iasi,IS
Bratulesti,Iasi,IS
Deleni,Iasi,IS
Valea Satului,Iasi,IS
Slobozia,Iasi,IS
Forasti,Iasi,IS
Ursita,Iasi,IS
Coada Stancii,Iasi,IS
Cauesti,Iasi,IS
Coltu Cornii,Iasi,IS
Cornesti,Iasi,IS
Movileni,Iasi,IS
Poiana,Iasi,IS
Lungani,Iasi,IS
Stanca,Iasi,IS
Vascani,Iasi,IS
Runcu,Iasi,IS
Cucuteni,Iasi,IS
Todirel,Iasi,IS
Habasesti,Iasi,IS
Volintiresti,Iasi,IS
Cuza Voda,Iasi,IS
Buhaeni,Iasi,IS
Pietraria,Iasi,IS
Carlig,Iasi,IS
Malaesti,Iasi,IS
Cuza Voda,Iasi,IS
Podisu,Iasi,IS
Schitu Duca,Iasi,IS
Zece Prajini,Iasi,IS
Solonet,Iasi,IS
Cilibiu,Iasi,IS
Poiana Manastirii,Iasi,IS
Cioca-Boca,Iasi,IS
Schitu Stavnic,Iasi,IS
Poiana de Sus,Iasi,IS
Rusenii Vechi,Iasi,IS
Homita,Iasi,IS
Gropnita,Iasi,IS
Stroesti,Iasi,IS
Valcelele,Iasi,IS
Gura Bohotin,Iasi,IS
Mitoc,Iasi,IS
Poiana Scheii,Iasi,IS
Cotu lui Ivan,Iasi,IS
Piscu Rusului,Iasi,IS
Baiceni,Iasi,IS
Albesti,Iasi,IS
Proselnici,Iasi,IS
Slobozia,Iasi,IS
Ursoaia,Iasi,IS
Sangeri,Iasi,IS
Padureni,Iasi,IS
Valenii,Iasi,IS
Lunca Rates,Iasi,IS
Bodesti,Iasi,IS
Fedeleseni,Iasi,IS
Fantanele,Iasi,IS
Kogalniceni,Iasi,IS
Valea Racului,Iasi,IS
Luparia,Iasi,IS
Rotaria,Iasi,IS
Bocnita,Iasi,IS
Brosteni,Iasi,IS
Bahluiu,Iasi,IS
Rediu Aldei,Iasi,IS
Isaiia,Iasi,IS
Petresti,Iasi,IS
Moimesti,Iasi,IS
Boldesti,Iasi,IS
Satu Nou,Iasi,IS
Zlodica,Iasi,IS
Vladiceni,Iasi,IS
Zberoaia,Iasi,IS
Podolenii de Jos,Iasi,IS
Stejarii,Iasi,IS
Iazu Vechi,Iasi,IS
Spranceana,Iasi,IS
Banu,Iasi,IS
Frumusica,Iasi,IS
Iacobeni,Iasi,IS
Rusenii Noi,Iasi,IS
Carbunari,Iasi,IS
Zbereni,Iasi,IS
Tipilesti,Iasi,IS
Ciocarlesti,Iasi,IS
Chiperesti,Iasi,IS
Gradinari,Iasi,IS
Scoposeni,Iasi,IS
Balciu,Iasi,IS
Crivesti,Iasi,IS
Cositeni,Iasi,IS
Baiceni,Iasi,IS
Budesti,Iasi,IS
Sacaresti,Iasi,IS
Tufestii de Sus,Iasi,IS
Curaturi,Iasi,IS
Onesti,Iasi,IS
Spinoasa,Iasi,IS
Berezlogi,Iasi,IS
Boatca,Iasi,IS
Cercu,Iasi,IS
Obrijeni,Iasi,IS
Frasuleni,Iasi,IS
Cireseni,Iasi,IS
Sendreni,Iasi,IS
Rediu,Iasi,IS
Bojila,Iasi,IS
Mitesti,Iasi,IS
Bratuleni,Iasi,IS
Fagat,Iasi,IS
Valea Lunga,Iasi,IS
Dadesti,Iasi,IS
Horlesti,Iasi,IS
Sculeni,Iasi,IS
Buda,Iasi,IS
Griesti,Iasi,IS
Movileni,Iasi,IS
Balusesti,Iasi,IS
Podu Jijiei,Iasi,IS
Cotu Morii,Iasi,IS
Vadu Vejei,Iasi,IS
Coasta Magurii,Iasi,IS
Valea Adanca,Iasi,IS
Visan,Iasi,IS
Holm,Iasi,IS
Vocotesti,Iasi,IS
Recea,Iasi,IS
Gaureni,Iasi,IS
Valcica,Iasi,IS
Poienile,Iasi,IS
Vladomira,Iasi,IS
Ion Neculce,Iasi,IS
Bursuc-Vale,Iasi,IS
Rediu,Iasi,IS
Buruienesti,Iasi,IS
Oproaia,Iasi,IS
Traian,Iasi,IS
Barbatesti,Iasi,IS
Tarnita,Iasi,IS
Hlincea,Iasi,IS
Stanca,Iasi,IS
Ursaresti,Iasi,IS
Chilisoaia,Iasi,IS
Cucova,Iasi,IS
Sorogani,Iasi,IS
Draganesti,Iasi,IS
Petrosica,Iasi,IS
Dancas,Iasi,IS
Moara Ciornei,Iasi,IS
Satu Nou,Iasi,IS
Vladnicut,Iasi,IS
Curagau,Iasi,IS
Iosupeni,Iasi,IS
Rediu Mitropoliei,Iasi,IS
Medeleni,Iasi,IS
Poiana cu Cetate,Iasi,IS
Gura Vaii,Iasi,IS
Leahu-Nacu,Iasi,IS
Blaga,Iasi,IS
Iepureni,Iasi,IS
Salageni,Iasi,IS
Valea Ursului,Iasi,IS
Buzdug,Iasi,IS
Schitu Hadambului,Iasi,IS
Lunca,Iasi,IS
Filiasi,Iasi,IS
Padureni,Iasi,IS
Vama,Iasi,IS
Cotargaci,Iasi,IS
Alexesti,Iasi,IS
Corcodel,Iasi,IS
Bran,Iasi,IS
Voluntari,Ilfov,IF
Buftea,Ilfov,IF
Pantelimon,Ilfov,IF
Popesti Leordeni,Ilfov,IF
Jilava,Ilfov,IF
Chitila,Ilfov,IF
Otopeni,Ilfov,IF
Bragadiru,Ilfov,IF
Branesti,Ilfov,IF
Afumati,Ilfov,IF
Peris,Ilfov,IF
Balotesti,Ilfov,IF
Domnesti,Ilfov,IF
Magurele,Ilfov,IF
1 Decembrie,Ilfov,IF
Mogosoaia,Ilfov,IF
Cornetu,Ilfov,IF
Berceni,Ilfov,IF
Moara Vlasiei,Ilfov,IF
Chiajna,Ilfov,IF
Glina,Ilfov,IF
Clinceni,Ilfov,IF
Vidra,Ilfov,IF
Dobroesti,Ilfov,IF
Tunari,Ilfov,IF
Darasti-Ilfov,Ilfov,IF
Copaceni,Ilfov,IF
Ciorogarla,Ilfov,IF
Ciolpani,Ilfov,IF
Rosu,Ilfov,IF
Cretesti,Ilfov,IF
Fundeni,Ilfov,IF
Tanganu,Ilfov,IF
Catelu,Ilfov,IF
Silistea Snagovului,Ilfov,IF
Cernica,Ilfov,IF
Lipia,Ilfov,IF
Dragomiresti-Deal,Ilfov,IF
Sintesti,Ilfov,IF
Buciumeni,Ilfov,IF
Balaceanca,Ilfov,IF
Stefanestii de Jos,Ilfov,IF
Gruiu,Ilfov,IF
Gradistea,Ilfov,IF
Varteju,Ilfov,IF
Ghermanesti,Ilfov,IF
Dascalu,Ilfov,IF
Darvari,Ilfov,IF
Caciulati,Ilfov,IF
Burias,Ilfov,IF
Stefanestii de Sus,Ilfov,IF
Snagov,Ilfov,IF
Tancabesti,Ilfov,IF
Tamasi,Ilfov,IF
Piteasca,Ilfov,IF
Petrachioaia,Ilfov,IF
Islaz,Ilfov,IF
Alunisu,Ilfov,IF
Rudeni,Ilfov,IF
Corbeanca,Ilfov,IF
Merii Petchii,Ilfov,IF
Caldararu,Ilfov,IF
Olteni,Ilfov,IF
Dragomiresti-Vale,Ilfov,IF
Saftica,Ilfov,IF
Zurbaua,Ilfov,IF
Sitaru,Ilfov,IF
Ciofliceni,Ilfov,IF
Sindrilita,Ilfov,IF
Piscu,Ilfov,IF
Pasarea,Ilfov,IF
Micsunestii Mari,Ilfov,IF
Dudu,Ilfov,IF
Nuci,Ilfov,IF
Cozieni,Ilfov,IF
Dumitrana,Ilfov,IF
Ganeasa,Ilfov,IF
Izvorani,Ilfov,IF
Posta,Ilfov,IF
Moara Domneasca,Ilfov,IF
Santu Floresti,Ilfov,IF
Teghes,Ilfov,IF
Micsunestii-Moara,Ilfov,IF
Gagu,Ilfov,IF
Maineasca,Ilfov,IF
Vanatori,Ilfov,IF
Balteni,Ilfov,IF
Petresti,Ilfov,IF
Surlari,Ilfov,IF
Ostratu,Ilfov,IF
Dumbraveni,Ilfov,IF
Luparia,Ilfov,IF
Manolache,Ilfov,IF
Balta Neagra,Ilfov,IF
Pruni,Ilfov,IF
Cretuleasca,Ilfov,IF
Vladiceasca,Ilfov,IF
Creata,Ilfov,IF
Runcu,Ilfov,IF
Vadu Anei,Ilfov,IF
Buda,Ilfov,IF
Dimieni,Ilfov,IF
Odaile,Ilfov,IF
Ordoreanu,Ilfov,IF
Baia Mare,Maramures,MM
Sighetu Marmatiei,Maramures,MM
Borsa,Maramures,MM
Viseu de Sus,Maramures,MM
Baia Sprie,Maramures,MM
Poienile de Sub Munte,Maramures,MM
Moisei,Maramures,MM
Seini,Maramures,MM
Targu Lapus,Maramures,MM
Salistea de Sus,Maramures,MM
Cavnic,Maramures,MM
Viseu de Jos,Maramures,MM
Ruscova,Maramures,MM
Repedea,Maramures,MM
Barsana,Maramures,MM
Ieud,Maramures,MM
Rona de Sus,Maramures,MM
Sacel,Maramures,MM
Lapus,Maramures,MM
Somcuta Mare,Maramures,MM
Rozavlea,Maramures,MM
Dragomiresti,Maramures,MM
Stramtura,Maramures,MM
Sapanta,Maramures,MM
Viseu de Mijloc,Maramures,MM
Botiza,Maramures,MM
Petrova,Maramures,MM
Budesti,Maramures,MM
Bogdan Voda,Maramures,MM
Leordina,Maramures,MM
Remeti,Maramures,MM
Tautii de Sus,Maramures,MM
Sieu,Maramures,MM
Campulung la Tisa,Maramures,MM
Suciu de Sus,Maramures,MM
Sarasau,Maramures,MM
Vadu Izei,Maramures,MM
Rona de Jos,Maramures,MM
Grosii Tiblesului,Maramures,MM
Crasna Viseului,Maramures,MM
Tautii-Magheraus,Maramures,MM
Baiut,Maramures,MM
Baita,Maramures,MM
Cicarlau,Maramures,MM
Berbesti,Maramures,MM
Ardusat,Maramures,MM
Valea Viseului,Maramures,MM
Farcasa,Maramures,MM
Baita de Sub Codru,Maramures,MM
Gardani,Maramures,MM
Ulmeni,Maramures,MM
Sasar,Maramures,MM
Oncesti,Maramures,MM
Ungureni,Maramures,MM
Valea Hotarului,Maramures,MM
Rogoz,Maramures,MM
Calinesti,Maramures,MM
Iapa,Maramures,MM
Coltau,Maramures,MM
Sisesti,Maramures,MM
Ocna Sugatag,Maramures,MM
Miresu Mare,Maramures,MM
Salsig,Maramures,MM
Craciunesti,Maramures,MM
Valeni,Maramures,MM
Ilba,Maramures,MM
Suciu de Jos,Maramures,MM
Surdesti,Maramures,MM
Satulung,Maramures,MM
Valea Cufundoasa,Maramures,MM
Coas,Maramures,MM
Lapusel,Maramures,MM
Tisa,Maramures,MM
Asuaju de Sus,Maramures,MM
Breb,Maramures,MM
Sat-Sugatag,Maramures,MM
Giulesti,Maramures,MM
Chelinta,Maramures,MM
Libotin,Maramures,MM
Grosi,Maramures,MM
Manau,Maramures,MM
Baile Borsa,Maramures,MM
Dumbravita,Maramures,MM
Poienile Izei,Maramures,MM
Nistru,Maramures,MM
Bistra,Maramures,MM
Razoare,Maramures,MM
Bocicoel,Maramures,MM
Mara,Maramures,MM
Remetea Chioarului,Maramures,MM
Cernesti,Maramures,MM
Iadara,Maramures,MM
Desesti,Maramures,MM
Sarbi,Maramures,MM
Lunca la Tisa,Maramures,MM
Recea,Maramures,MM
Satu Nou de Sus,Maramures,MM
Borcut,Maramures,MM
Damacuseni,Maramures,MM
Valenii Somcutei,Maramures,MM
Tamaia,Maramures,MM
Arduzel,Maramures,MM
Chechis,Maramures,MM
Somes-Uileac,Maramures,MM
Cupseni,Maramures,MM
Ciocotis,Maramures,MM
Rohia,Maramures,MM
Buciumi,Maramures,MM
Copalnic-Manastur,Maramures,MM
Costiui,Maramures,MM
Glod,Maramures,MM
Nanesti,Maramures,MM
Fauresti,Maramures,MM
Bocicoiu Mare,Maramures,MM
Sabisa,Maramures,MM
Berinta,Maramures,MM
Strambu-Baiut,Maramures,MM
Coruia,Maramures,MM
Tulghies,Maramures,MM
Fersig,Maramures,MM
Finteusu Mic,Maramures,MM
Bicaz,Maramures,MM
Sugau,Maramures,MM
Sacalaseni,Maramures,MM
Mocira,Maramures,MM
Satu Nou de Jos,Maramures,MM
Copalnic,Maramures,MM
Finteusu Mare,Maramures,MM
Trestia,Maramures,MM
Mogosesti,Maramures,MM
Pribilesti,Maramures,MM
Oarta de Sus,Maramures,MM
Chiuzbaia,Maramures,MM
Fanate,Maramures,MM
Boiu Mare,Maramures,MM
Rus,Maramures,MM
Valea Chioarului,Maramures,MM
Harnicesti,Maramures,MM
Basesti,Maramures,MM
Cetatele,Maramures,MM
Arinis,Maramures,MM
Lucacesti,Maramures,MM
Remeti pe Somes,Maramures,MM
Ticau,Maramures,MM
Oarta de Jos,Maramures,MM
Slatioara,Maramures,MM
Berchez,Maramures,MM
Danesti,Maramures,MM
Culcea,Maramures,MM
Sindresti,Maramures,MM
Lazu Baciului,Maramures,MM
Viile Apei,Maramures,MM
Carbunari,Maramures,MM
Bozanta Mare,Maramures,MM
Ciolt,Maramures,MM
Buzesti,Maramures,MM
Coroieni,Maramures,MM
Valea Stejarului,Maramures,MM
Costeni,Maramures,MM
Boiereni,Maramures,MM
Odesti,Maramures,MM
Baba,Maramures,MM
Negreia,Maramures,MM
Laschia,Maramures,MM
Valenii Lapusului,Maramures,MM
Hideaga,Maramures,MM
Berchezoaia,Maramures,MM
Sarbi,Maramures,MM
Cornesti,Maramures,MM
Larga,Maramures,MM
Prislop,Maramures,MM
Busag,Maramures,MM
Plopis,Maramures,MM
Feresti,Maramures,MM
Danestii Chioarului,Maramures,MM
Vima Mare,Maramures,MM
Handalu Ilbei,Maramures,MM
Fericea,Maramures,MM
Unguras,Maramures,MM
Corni,Maramures,MM
Asuaju de Jos,Maramures,MM
Ocolis,Maramures,MM
Preluca Veche,Maramures,MM
Posta,Maramures,MM
Buteasa,Maramures,MM
Vima Mica,Maramures,MM
Mesteacan,Maramures,MM
Curtuiusu Mare,Maramures,MM
Stremt,Maramures,MM
Vicea,Maramures,MM
Piatra,Maramures,MM
Varai,Maramures,MM
Hoteni,Maramures,MM
Dealu Mare,Maramures,MM
Coltirea,Maramures,MM
Carpinis,Maramures,MM
Urmenis,Maramures,MM
Vad,Maramures,MM
Bozanta Mica,Maramures,MM
Tamasesti,Maramures,MM
Fantanele,Maramures,MM
Firiza,Maramures,MM
Poiana Botizii,Maramures,MM
Inau,Maramures,MM
Hovrila,Maramures,MM
Preluca Noua,Maramures,MM
Peteritea,Maramures,MM
Codru Butesii,Maramures,MM
Salnita,Maramures,MM
Bargau,Maramures,MM
Ariesu de Camp,Maramures,MM
Rusor,Maramures,MM
Blidari,Maramures,MM
Ciuta,Maramures,MM
Curtuiusu Mic,Maramures,MM
Catalina,Maramures,MM
Cufoaia,Maramures,MM
Bontaieni,Maramures,MM
Brebeni,Maramures,MM
Tohat,Maramures,MM
Remecioara,Maramures,MM
Draghia,Maramures,MM
Magureni,Maramures,MM
Ariesu de Padure,Maramures,MM
Dumbrava,Maramures,MM
Merisor,Maramures,MM
Teceu Mic,Maramures,MM
Ulmoasa,Maramures,MM
Manastirea,Maramures,MM
Ortita,Maramures,MM
Rodina,Maramures,MM
Saliste,Maramures,MM
Valea Neagra,Maramures,MM
Stoiceni,Maramures,MM
Copalnic-Deal,Maramures,MM
Dobricu Lapusului,Maramures,MM
Dealu Corbului,Maramures,MM
Romanesti,Maramures,MM
Stejera,Maramures,MM
Intrerauri,Maramures,MM
Durusa,Maramures,MM
Francenii Boiului,Maramures,MM
Groape,Maramures,MM
Aspra,Maramures,MM
Jugastreni,Maramures,MM
Izvoarele,Maramures,MM
Salta,Maramures,MM
Drobeta-Turnu Severin,Mehedinti,MH
Orsova,Mehedinti,MH
Strehaia,Mehedinti,MH
Schela Cladovei,Mehedinti,MH
Vanju Mare,Mehedinti,MH
Patulele,Mehedinti,MH
Salcia,Mehedinti,MH
Garla Mare,Mehedinti,MH
Ostrovu Mare,Mehedinti,MH
Cerneti,Mehedinti,MH
Eselnita,Mehedinti,MH
Simian,Mehedinti,MH
Oprisor,Mehedinti,MH
Cujmir,Mehedinti,MH
Baia de Arama,Mehedinti,MH
Vrata,Mehedinti,MH
Breznita-Ocol,Mehedinti,MH
Gruia,Mehedinti,MH
Darvari,Mehedinti,MH
Gvardinita,Mehedinti,MH
Branistea,Mehedinti,MH
Balacita,Mehedinti,MH
Vanjulet,Mehedinti,MH
Gura Vaii,Mehedinti,MH
Devesel,Mehedinti,MH
Balta Verde,Mehedinti,MH
Gemeni,Mehedinti,MH
Comanda,Mehedinti,MH
Jirov,Mehedinti,MH
Rogova,Mehedinti,MH
Bistrita,Mehedinti,MH
Danceu,Mehedinti,MH
Vanatori,Mehedinti,MH
Pristol,Mehedinti,MH
Punghina,Mehedinti,MH
Breznita-Motru,Mehedinti,MH
Gogosu,Mehedinti,MH
Svinita,Mehedinti,MH
Livezile,Mehedinti,MH
Izimsa,Mehedinti,MH
Halanga,Mehedinti,MH
Izvoarele,Mehedinti,MH
Ciochiuta,Mehedinti,MH
Rosiori,Mehedinti,MH
Obarsia de Camp,Mehedinti,MH
Orevita Mare,Mehedinti,MH
Corcova,Mehedinti,MH
Nicolae Balcescu,Mehedinti,MH
Dudasu,Mehedinti,MH
Jidostita,Mehedinti,MH
Recea,Mehedinti,MH
Sisesti,Mehedinti,MH
Cioroboreni,Mehedinti,MH
Hinova,Mehedinti,MH
Jiana Veche,Mehedinti,MH
Malovat,Mehedinti,MH
Burila Mica,Mehedinti,MH
Jiana Mare,Mehedinti,MH
Scapau,Mehedinti,MH
Marasesti,Mehedinti,MH
Sovarna,Mehedinti,MH
Almajel,Mehedinti,MH
Valea Ursului,Mehedinti,MH
Bala,Mehedinti,MH
Ilovita,Mehedinti,MH
Carceni,Mehedinti,MH
Negoesti,Mehedinti,MH
Podeni,Mehedinti,MH
Albulesti,Mehedinti,MH
Burila Mare,Mehedinti,MH
Obarsia-Closani,Mehedinti,MH
Crivina,Mehedinti,MH
Smadovita,Mehedinti,MH
Magheru,Mehedinti,MH
Vladaia,Mehedinti,MH
Greci,Mehedinti,MH
Aurora,Mehedinti,MH
Jiana,Mehedinti,MH
Corlatel,Mehedinti,MH
Noaptesa,Mehedinti,MH
Isverna,Mehedinti,MH
Prunisor,Mehedinti,MH
Slasoma,Mehedinti,MH
Ilovat,Mehedinti,MH
Traian,Mehedinti,MH
Gardoaia,Mehedinti,MH
Brosteni,Mehedinti,MH
Cozia,Mehedinti,MH
Bistretu,Mehedinti,MH
Izvoru Barzii,Mehedinti,MH
Zegujani,Mehedinti,MH
Valea Anilor,Mehedinti,MH
Goanta,Mehedinti,MH
Viasu,Mehedinti,MH
Prisaceaua,Mehedinti,MH
Stignita,Mehedinti,MH
Dobra,Mehedinti,MH
Bala de Sus,Mehedinti,MH
Corzu,Mehedinti,MH
Severinesti,Mehedinti,MH
Bacles,Mehedinti,MH
Dudasu Schelei,Mehedinti,MH
Grozesti,Mehedinti,MH
Dubova,Mehedinti,MH
Cordun,Mehedinti,MH
Lupsa de Jos,Mehedinti,MH
Lupsa de Sus,Mehedinti,MH
Rudina,Mehedinti,MH
Meris,Mehedinti,MH
Poroina Mare,Mehedinti,MH
Buicesti,Mehedinti,MH
Craguesti,Mehedinti,MH
Parlagele,Mehedinti,MH
Cotoroaia,Mehedinti,MH
Cujmiru Mic,Mehedinti,MH
Arginesti,Mehedinti,MH
Selistea,Mehedinti,MH
Lunca Banului,Mehedinti,MH
Garbovatu de Jos,Mehedinti,MH
Drincea,Mehedinti,MH
Iablanita,Mehedinti,MH
Voloiac,Mehedinti,MH
Schinteiesti,Mehedinti,MH
Pluta,Mehedinti,MH
Bobaita,Mehedinti,MH
Ciovarnasani,Mehedinti,MH
Copacioasa,Mehedinti,MH
Tamna,Mehedinti,MH
Bahna,Mehedinti,MH
Stangaceaua,Mehedinti,MH
Butoiesti,Mehedinti,MH
Baltanele,Mehedinti,MH
Valea Buna,Mehedinti,MH
Ostrovu Corbului,Mehedinti,MH
Tiganasi,Mehedinti,MH
Balta,Mehedinti,MH
Peri,Mehedinti,MH
Stejaru,Mehedinti,MH
Izvoralu,Mehedinti,MH
Imoasa,Mehedinti,MH
Crainici,Mehedinti,MH
Stanesti,Mehedinti,MH
Padina Mare,Mehedinti,MH
Hotarani,Mehedinti,MH
Colibasi,Mehedinti,MH
Cocorova,Mehedinti,MH
Balotesti,Mehedinti,MH
Dalma,Mehedinti,MH
Scorila,Mehedinti,MH
Bucura,Mehedinti,MH
Titerlesti,Mehedinti,MH
Dedovita Noua,Mehedinti,MH
23 August,Mehedinti,MH
Barda,Mehedinti,MH
Cremenea,Mehedinti,MH
Cervenita,Mehedinti,MH
Ohaba,Mehedinti,MH
Prejna,Mehedinti,MH
Plopi,Mehedinti,MH
Susita,Mehedinti,MH
Padina Mica,Mehedinti,MH
Slatinicu Mare,Mehedinti,MH
Garbovatu de Sus,Mehedinti,MH
Izvoralu de Jos,Mehedinti,MH
Eibenthal,Mehedinti,MH
Gura Motrului,Mehedinti,MH
Balvanesti,Mehedinti,MH
Zegaia,Mehedinti,MH
Fantana Domneasca,Mehedinti,MH
Izvoru Anestilor,Mehedinti,MH
Ponoarele,Mehedinti,MH
